name,mp3
#877 The $10 Billion Bitcoin Bet On Stablecoins,https://chtbl.com/track/D851/traffic.megaphone.fm/OTC3911198412.mp3?updated=1647910716
#875 Culture Is Fueling Interest In Money And Finance,https://chtbl.com/track/D851/traffic.megaphone.fm/OTC3983067410.mp3?updated=1647827262
#878 Is a Bitcoin Supply Squeeze Underway? w/ Dylan LeClair,https://chtbl.com/track/D851/traffic.megaphone.fm/OTC3640765584.mp3?updated=1647993059
#873 Is Tether Actually Backed By Real Money? w/ Paolo Ardoino,https://chtbl.com/track/D851/traffic.megaphone.fm/OTC5314691411.mp3?updated=1647654507
#872 Bitcoin Price Is Primed To Take Off w/ Will Clemente,https://chtbl.com/track/D851/traffic.megaphone.fm/OTC2305059831.mp3?updated=1647653491
#871 Bitcoin Is For The Working Class w/ Blue Collar Bitcoin Podcast,https://chtbl.com/track/D851/traffic.megaphone.fm/OTC3431849917.mp3?updated=1647566155
#876 The Truth Behind The Russia vs. Ukraine War w/ Peter Zeihan,https://chtbl.com/track/D851/traffic.megaphone.fm/OTC1355581069.mp3?updated=1648000318
#874 The Fight For The Future Of Money w/ Chris Giancarlo,https://chtbl.com/track/D851/traffic.megaphone.fm/OTC6289270840.mp3?updated=1647826627
#920 Constantine Karides on Building The Leading Crypto Law Practice,https://chtbl.com/track/D851/traffic.megaphone.fm/OTC1667576229.mp3?updated=1650154605
#921 Alexander Leishman On Bitcoin As Major Political Force,https://chtbl.com/track/D851/traffic.megaphone.fm/OTC8481137740.mp3?updated=1650316344
#870 How To Invest During A Recession w/ Darius Dale,https://chtbl.com/track/D851/traffic.megaphone.fm/OTC1948403955.mp3?updated=1647564102
#869 Money Is A Made Up Thing w/ Jacob Goldstein,https://chtbl.com/track/D851/traffic.megaphone.fm/OTC8648648432.mp3?updated=1647481071
#922 Codie Sanchez On Building Cashflow Through Boring Businesses,https://chtbl.com/track/D851/traffic.megaphone.fm/OTC3263691466.mp3?updated=1650331925
#923 Dylan LeClair On Why The Bond Market Is Flashing Warning Signs,https://chtbl.com/track/D851/traffic.megaphone.fm/OTC1801933968.mp3?updated=1650405251
#865 Taking Control of Your Online Identity w/  Brad Kam,https://chtbl.com/track/D851/traffic.megaphone.fm/OTC5510635395.mp3?updated=1647310392
#864 Investing During Macro Uncertainty w/ Anastasia Amoroso,https://chtbl.com/track/D851/traffic.megaphone.fm/OTC8676334673.mp3?updated=1647310252
#866 Bitcoin Is A National Strategic Defense Issue w/ Jason Lowery,https://chtbl.com/track/D851/traffic.megaphone.fm/OTC7486424144.mp3?updated=1647371021
#867 Educating Congress on Bitcoin  w/ Rep. Ro Khanna,https://chtbl.com/track/D851/traffic.megaphone.fm/OTC6225437260.mp3?updated=1647394922
#868 Bitcoin Holding Steady Through Macro Uncertainty w/ Dylan LeClair,https://chtbl.com/track/D851/traffic.megaphone.fm/OTC8085966519.mp3?updated=1647479981
#863 How FTX Is Taking Over The Crypto Industry w/ Brett Harrison,https://chtbl.com/track/D851/traffic.megaphone.fm/OTC8288291610.mp3?updated=1646941146
#862 The Bitcoin ETF Is Being Held Hostage w/ Jan Van Eck,https://chtbl.com/track/D851/traffic.megaphone.fm/OTC3604053998.mp3?updated=1646941161
#861 Why Crypto Cold Storage Is Needed NOW w/ Adam Lowe,https://chtbl.com/track/D851/traffic.megaphone.fm/OTC5308868436.mp3?updated=1646962641
#924 Free Speech Is For Sale,https://chtbl.com/track/D851/traffic.megaphone.fm/OTC1649821344.mp3?updated=1650405688
#925 Paul DeJoe On Selling $50 Million of a Coffee Alternative,https://chtbl.com/track/D851/traffic.megaphone.fm/OTC2418908188.mp3?updated=1650503942
#926 Is The Federal Reserve Preparing To Increase Their Inflation Target?,https://chtbl.com/track/D851/traffic.megaphone.fm/OTC7095617143.mp3?updated=1650504339
#927 Darius Dale On The Odds Of A Recession This Year,https://chtbl.com/track/D851/traffic.megaphone.fm/OTC3892190671.mp3?updated=1650582863
#928 Elon Musk Is The Greatest Entrepreneur Of All Time,https://chtbl.com/track/D851/traffic.megaphone.fm/OTC5169153243.mp3?updated=1650584336
#860 Automating Your Charitable Donations With Crypto w/ Adam Nash,https://chtbl.com/track/D851/traffic.megaphone.fm/OTC6813648586.mp3?updated=1647027610
#859 Inflation Is Officially Out Of Control,https://chtbl.com/track/D851/traffic.megaphone.fm/OTC2891288178.mp3?updated=1647010746
#858 Bitcoin's Wild Price Action This Past Week - BTC On-Chain Analytics,https://chtbl.com/track/D851/traffic.megaphone.fm/OTC3185656204.mp3?updated=1647027503
#857 Fan Controlled Football - The Ultimate Fantasy League w/ Sohrob Farudi,https://chtbl.com/track/D851/traffic.megaphone.fm/OTC8671248267.mp3?updated=1647284268
#856 Inflation is At Least 10% w/ Darius Dale,https://chtbl.com/track/D851/traffic.megaphone.fm/OTC7469171217.mp3?updated=1647018751
#855 The White House Wants To Lead In Bitcoin And Crypto,https://chtbl.com/track/D851/traffic.megaphone.fm/OTC8009279558.mp3?updated=1646861037
#854 Bitcoin Hash Rate Has Never Been Stronger w/ Whit Gibbs,https://chtbl.com/track/D851/traffic.megaphone.fm/OTC5997409575.mp3?updated=1646860863
#853 The Insiders Are Yelling Warning Signs,https://chtbl.com/track/D851/traffic.megaphone.fm/OTC2414747071.mp3?updated=1646789190
#852 Are We At Economic War? w/ Dylan LeClair,https://chtbl.com/track/D851/traffic.megaphone.fm/OTC8120221895.mp3?updated=1646789496
